Temp Th_NH3 Th_NH2 Th_NH Th_N Th_NN Th_NNH Th_N2 Th_H Th P_N2 P_H2 P_NH3
100.0 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0
100.0001 0.45 7.063423151247456e-47 5.505499732150068e-68 6.99648210326102e-120 1.40475841274e-313 2.3910766094496497e-266 1.226637499726e-311 7.063423151247456e-47 0.5499999999999995 -0.0 3.1670205356567864e-133 2.4316033912094185e-32
100.0003167876479 0.45000000000000007 2.2378875685298415e-46 5.525965131739651e-67 2.2250244043639034e-118 1.43078696610726e-310 2.4185231750220657e-263 3.9617357871311814e-308 2.2378875685298415e-46 0.5499999999999993 0.0 1.0072163282523413e-131 7.703691118840849e-32
100.0010392026309 0.4500000000000002 7.344341974563202e-46 5.950066248751486e-66 7.863787539808493e-117 1.7932687804698357e-307 3.0220367336238478e-260 1.6288208563121821e-304 7.344341974563202e-46 0.5499999999999993 -0.0 3.5602118191427464e-130 2.5278837715097347e-31
100.00803706958655 0.45000000000000023 5.703227518691916e-45 3.578794004302859e-64 3.678578165901714e-114 3.9752607701990816e-302 6.635953005776459e-255 2.7822088430302615e-298 5.703227518691916e-45 0.5499999999999993 4.05131e-318 1.6675100088231125e-127 1.9605505526196514e-30
100.07214005563903 0.45000000000000034 5.31520517347521e-44 3.035191138942684e-62 2.9486488912762895e-111 2.8544104699237e-296 4.402066585597072e-249 1.7318343196802024e-291 5.31520517347521e-44 0.5499999999999993 2.26401824194794e-310 1.352353728232486e-124 1.80597713771864e-29
100.69309086426176 0.45000000000000046 7.511328017845722e-43 4.732227610065253e-60 7.431691217254286e-108 5.283943884956961e-289 3.8538807419939226e-242 2.2906785013579736e-283 7.511328017845722e-43 0.5499999999999993 2.9303567534829536e-301 3.892560793393072e-121 2.2530682228050364e-28
101.49309086426176 0.45000000000000057 2.8086330450050014e-42 4.6354906068079175e-59 3.209990694284655e-106 3.828999594379672e-285 1.102720449524264e-238 2.651854907294125e-279 2.8086330450050014e-42 0.5499999999999993 8.04319288109199e-297 2.0928673219205657e-119 6.973384603292373e-28
102.29309086426177 0.45000000000000057 7.884037267795262e-42 2.4898800339004947e-58 5.638438248362073e-105 4.490667225780436e-282 5.247961854653576e-236 3.7995401071708914e-276 7.884037267795262e-42 0.5499999999999993 2.0512969163411354e-293 4.769093144424573e-118 1.5793104276095982e-27
103.09309086426177 0.45000000000000057 2.0228693935929816e-41 1.1017995200874582e-57 7.377634505295268e-104 2.8636773206285836e-279 1.3849501373584993e-233 2.7377367487953993e-273 2.0228693935929816e-41 0.5499999999999993 2.4062831103033605e-290 8.30643491065851e-117 3.2118330243603444e-27
103.89309086426177 0.45000000000000057 4.984335099209968e-41 4.475423500214248e-57 8.442791721428047e-103 1.3691013442867816e-276 2.7844507160218356e-231 1.434737208326329e-270 4.984335099209971e-41 0.5499999999999993 1.976895278187232e-287 1.281864558423927e-115 6.206009581015489e-27
104.69309086426176 0.45000000000000057 1.1993899995039545e-40 1.7351733141144426e-56 8.959208279580563e-102 5.518607786310585e-274 4.7873125605870696e-229 6.256364488179449e-268 1.1993899995039545e-40 0.5499999999999993 1.3255985240401262e-284 1.8429140443667494e-114 1.1648524226974186e-26
