Temp Th_NH3 Th_NH2 Th_NH Th_N Th_NN Th_NNH Th_N2 Th_H Th P_N2 P_H2 P_NH3
100.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.95 0.0 0.0 0.0
100.0001 0.05000000000000003 2.0457663856998945e-52 8.126014207909751e-75 4.326147573934242e-132 -0.0 6.61272873425765e-288 -0.0 2.0457663856998945e-52 0.9499999999999995 -0.0 1.32250875909134e-145 4.8974820332555985e-32
100.00032350857275 0.050000000000000044 6.619194002432175e-52 8.5061335180782e-74 1.4653043536652046e-130 0.0 7.58709967312163e-285 0.0 6.619194002432175e-52 0.9499999999999996 0.0 4.4796170365848694e-144 1.5845130945070858e-31
100.00103854833112 0.05000000000000005 2.125927669909721e-51 8.771617460850514e-73 4.8539098552445546e-129 -0.0 8.327949791752935e-282 -0.0 2.125927669909721e-51 0.9499999999999998 -0.0 1.4840734075926698e-142 5.088101031919416e-31
100.00818949478116 0.05000000000000006 1.684244824521356e-50 5.487809724687118e-71 2.409893191813228e-126 -0.0 2.0591926245949246e-276 -0.0 1.684244824521356e-50 0.9500000000000001 -0.0 7.37681957501653e-140 4.023245230191551e-30
100.07044688610172 0.050000000000000065 1.5093019794301616e-49 4.28446790725449e-69 1.7108542290690778e-123 -0.0 1.0663684962551517e-270 3.5e-323 1.5093019794301616e-49 0.9500000000000001 -0.0 5.291870237410358e-137 3.544753791679064e-29
100.69049447758104 0.05000000000000007 2.2852806598203815e-48 7.25369800098349e-67 5.055692389808216e-120 1.0e-323 1.233610995209808e-263 7.817644997e-315 2.2852806598203815e-48 0.9500000000000001 -0.0 1.7763250363523937e-133 4.451202903289449e-28
101.49049447758104 0.05000000000000008 9.253401587332633e-48 7.66065738925966e-66 2.561080574543963e-118 1.2197e-319 4.608253407805646e-260 1.3730020004904e-310 9.253401587332633e-48 0.9500000000000001 0.0 1.125052696356907e-131 1.353934654714235e-27
102.29049447758103 0.05000000000000009 2.8412207749897533e-47 4.495104534930244e-65 5.371254628049999e-117 2.37537326e-316 2.9642650688229495e-257 3.1080996587319465e-307 2.8412207749897533e-47 0.9500000000000001 8.093e-321 3.101892683438417e-130 3.002151973021298e-27
103.09049447758105 0.0500000000000001 8.0270795428984e-47 2.198050195776792e-64 8.51985728066566e-116 2.5860050906e-313 1.0896986898554601e-254 3.6601762442958214e-304 8.0270795428984e-47 0.9500000000000001 1.4227515e-317 6.662261213789886e-129 5.96479679624377e-27
