Temp Th_NH3 Th_NH2 Th_NH Th_N Th_NN Th_NNH Th_N2 Th_H Th P_N2 P_H2 P_NH3
100.0 0.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0
100.0001 0.35 9.798144268352147e-52 2.6629016088524263e-74 9.699930534995582e-132 -0.0 4.8587610837251157e-287 -0.0 9.798144268352147e-52 0.65 -0.0 3.033710535743864e-144 3.4282374232789174e-31
100.00033458304303 0.3499999999999998 3.278794288597307e-51 2.981605071587634e-73 3.634610807025972e-130 0.0 6.822574229518995e-284 0.0 3.278794288597307e-51 0.6500000000000001 0.0 1.1367894484409063e-142 1.1471331976878101e-30
100.00112266863823 0.3499999999999999 1.100740571593435e-50 3.3592183796030253e-72 1.3749829061524828e-128 -0.0 9.767318846693383e-281 -0.0 1.100740571593435e-50 0.6500000000000002 -0.0 4.301057238920426e-141 3.850282915788674e-30
100.00744927873517 0.35000000000000003 7.333988723171768e-50 1.487015392781458e-70 4.061398798494861e-126 -0.0 8.545223356049744e-276 -0.0 7.333988723171768e-50 0.6500000000000004 -0.0 1.2717525701392026e-138 2.560993017027824e-29
100.05951182246946 0.3500000000000001 6.062736797330327e-49 9.925407442756463e-69 2.2685352128308444e-123 -0.0 2.7271329891030795e-270 5.0e-323 6.062736797330327e-49 0.6500000000000005 -0.0 7.165419345550353e-136 2.0873375008654624e-28
100.50606360391087 0.35000000000000014 7.012557684806889e-48 1.0721048765166841e-66 3.142537986949856e-120 5.0e-324 6.393953305950155e-264 1.710909643e-315 7.012557684806889e-48 0.6500000000000006 -0.0 1.0827574822342575e-132 2.1177491360405777e-27
101.30606360391089 0.35000000000000014 3.3385413867337525e-47 1.5826376504392584e-65 2.6268331459256084e-118 9.075e-320 6.4945250056096264e-260 9.649782681582e-311 3.3385413867337525e-47 0.6500000000000007 0.0 1.1154860766415798e-130 7.656487684401869e-27
102.10606360391088 0.35000000000000014 1.0616347934365995e-46 1.0021098523550136e-64 6.180485891109912e-117 2.2363977e-316 5.254424468621844e-257 2.8527586422960903e-307 1.0616347934365995e-46 0.6500000000000008 6.754e-321 3.417003010609306e-129 1.772246895779387e-26
102.90606360391088 0.35000000000000014 3.038633690441684e-46 5.0412151688471226e-64 1.0245479026560851e-115 2.6732601019e-313 2.1109286783216405e-254 3.727890931651511e-304 3.038633690441684e-46 0.6500000000000009 1.3273345e-317 7.630528724287033e-128 3.585282988506986e-26
103.70606360391088 0.35000000000000014 8.327140574741844e-46 2.3106285090785004e-63 1.4669526644332995e-114 2.3304110581069e-310 6.304870361157462e-252 3.438367079396546e-301 8.327140574741844e-46 0.650000000000001 1.7723388956e-314 1.49647365951465e-126 6.822343281401403e-26
104.50606360391087 0.35000000000000014 2.2263000134332574e-45 1.0092857786238343e-62 1.9410712292874482e-113 1.696954951698549e-307 1.6004561084915633e-249 2.615517134421608e-298 2.2263000134332574e-45 0.650000000000001 1.915552528209e-311 2.72777892604028e-125 1.255261684801637e-25
105.30606360391087 0.35000000000000014 5.845038071042944e-45 4.27153541452932e-62 2.4347312096824462e-112 1.0865657527401423e-304 3.6310829742032367e-247 1.7404748878659393e-295 5.845038071042944e-45 0.650000000000001 1.7925862249030905e-308 4.71370178028207e-124 2.261182440621685e-25
106.10606360391088 0.35000000000000014 1.5107947475245103e-44 1.763025147378012e-61 2.9245854007911144e-111 6.246563273741986e-302 7.51335988254424e-245 1.037587690493148e-292 1.5107947475245103e-44 0.650000000000001 1.4925159867522193e-305 7.780982615286737e-123 4.012630004899479e-25
106.90606360391088 0.35000000000000014 3.8487943780798984e-44 7.115881184361539e-61 3.3790293936885544e-110 3.254272567632856e-299 1.4304378253210409e-242 5.599704507839928e-290 3.8487943780798984e-44 0.650000000000001 1.1188067021976914e-302 1.2310691935836857e-121 7.037830516477479e-25
107.70606360391088 0.35000000000000014 9.669611211884514e-44 2.8123539856480695e-60 3.763400435282657e-109 1.543790243607546e-296 2.5169219497682613e-240 2.7503140441940824e-287 9.669611211884514e-44 0.650000000000001 7.595328190847622e-300 1.870204997285167e-120 1.2222382341155508e-24
108.50606360391087 0.35000000000000014 2.396834642684145e-43 1.0892344248195304e-59 4.045767963560822e-108 6.689321420624846e-294 4.104165691633357e-238 1.233368720757007e-284 2.396834642684145e-43 0.650000000000001 4.6863957891979615e-297 2.731387939269671e-119 2.1039820864968054e-24
109.30606360391087 0.35000000000000014 5.863511646271584e-43 4.136455007968107e-59 4.2021826760688097e-107 2.6537957299771136e-291 6.214779262712084e-236 5.062451521973755e-282 5.863511646271586e-43 0.650000000000001 2.6349432690013407e-294 3.838768305637112e-118 3.5923825810357176e-24
110.10606360391088 0.35000000000000014 1.416116632940695e-42 1.5409804508447286e-58 4.2204622626875275e-106 9.659264988351213e-289 8.754603580790179e-234 1.905894320294536e-279 1.4161166329406961e-42 0.650000000000001 1.3530365758021088e-291 5.19632835676782e-117 6.086478872244566e-24
110.90606360391088 0.35000000000000014 3.377417113269219e-42 5.633986189458517e-58 4.101887027881563e-105 3.2318074140950544e-286 1.149106165460908e-231 6.59396066475881e-277 3.377417113269221e-42 0.650000000000001 6.358249607361226e-289 6.780406511116471e-116 1.0235929198916596e-23
111.70606360391088 0.35000000000000014 7.956693312505547e-42 2.0223762849418763e-57 3.860612359560512e-104 9.957854743312642e-284 1.4075509633594085e-229 2.1003937771489665e-274 7.95669331250555e-42 0.650000000000001 2.7396339486358267e-286 8.53517644808811e-115 1.709109290326378e-23
112.50606360391089 0.35000000000000014 1.85206659474571e-41 7.130277490923415e-57 3.521079765103228e-103 2.830547011175384e-281 1.6113532449535539e-227 6.170626472795781e-272 1.852066594745712e-41 0.650000000000001 1.0843746705589545e-283 1.037285747371111e-113 2.833867309618306e-23
113.30606360391089 0.35000000000000014 4.260563027803153e-41 2.4700989147407213e-56 3.1140915949627756e-102 7.43533438909572e-279 1.726481148169846e-225 1.6748454961168916e-269 4.260563027803158e-41 0.650000000000001 3.949816407542796e-281 1.2179651535426429e-112 4.6669272892503373e-23
114.10606360391088 0.35000000000000014 9.688821841138715e-41 8.410967094559852e-56 2.6724085937252765e-101 1.807905362348441e-276 1.7337272605777935e-223 4.206859705558716e-267 9.68882184113873e-41 0.650000000000001 1.3262972791350065e-278 1.3827191564416262e-111 7.63470336424852e-23
114.90606360391088 0.35000000000000014 2.1785757752731457e-40 2.816156917867416e-55 2.2267036147082875e-100 4.075632563203224e-274 1.6339313142207022e-221 9.794435695039524e-265 2.1785757752731497e-40 0.650000000000001 4.112495445752152e-276 1.5187947651521726e-110 1.2408691665139265e-22
115.70606360391088 0.35000000000000014 4.844772045122737e-40 9.274668550054106e-55 1.8024970900409002e-99 8.531749716664046e-272 1.4470741095673665e-219 2.116994475983119e-262 4.844772045122749e-40 0.650000000000001 1.1794627949253462e-273 1.6151955909728651e-109 2.0039747167209732e-22
116.50606360391089 0.35000000000000014 1.065789588667527e-39 3.005506793574061e-54 1.4183929952072853e-98 1.6609855048586695e-269 1.205885013739601e-217 4.2544264007655414e-260 1.0657895886675322e-39 0.650000000000001 3.1338006746617967e-271 1.6641746285032419e-108 3.216237091971889e-22
117.30606360391089 0.35000000000000014 2.3198656582321787e-39 9.586452419687191e-54 1.0856220613555087e-97 3.0117651136471175e-267 9.467127846776519e-216 7.9613608652563165e-258 2.3198656582321973e-39 0.650000000000001 7.725772738865065e-269 1.662261886472606e-107 5.130367816454537e-22
118.10606360391088 0.35000000000000014 4.997359956782095e-39 3.0106361386512606e-53 8.086568696046805e-97 5.093652782016367e-265 7.010553205074573e-214 1.3892653657693978e-255 4.9973599567821566e-39 0.650000000000001 1.7699165824116777e-266 1.6106392007191368e-106 8.134798995014137e-22
118.9060636039109 0.35000000000000014 1.0656033029267405e-38 9.312242417159369e-53 5.865301764792641e-96 8.046355350669007e-263 4.902509387884937e-212 2.2638335216139217e-253 1.0656033029267588e-38 0.650000000000001 3.7734901664991185e-264 1.5148148845267534e-105 1.2823148266376196e-21
119.70606360391089 0.35000000000000014 2.249654827699821e-38 2.83777413163292e-52 4.144646620327066e-95 1.188839188871075e-260 3.241256868125238e-210 3.449519892460082e-251 2.2496548276998766e-38 0.650000000000001 7.497826874800402e-262 1.3836954789878762e-104 2.009750608740034e-21
120.50606360391089 0.35000000000000014 4.703136239055864e-38 8.522310048213448e-52 2.8548297718323573e-94 1.6450448465846704e-258 2.0282474903292857e-208 4.921590783766496e-249 4.703136239056031e-38 0.650000000000001 1.390385050179413e-259 1.228263413461253e-103 3.1321179467075145e-21
121.30606360391089 0.35000000000000014 9.738548868338755e-38 2.5230032517174264e-51 1.9177283100077327e-93 2.1346397728162875e-256 1.2025739817152665e-206 6.583360118320163e-247 9.738548868339258e-38 0.650000000000001 2.409528516148742e-257 1.0601232102738859e-102 4.854337112425507e-21
122.10606360391088 0.35000000000000014 1.9976409910802256e-37 7.365140238465979e-51 1.2569585926300031e-92 2.6008211277573494e-254 6.763080878063479e-205 8.266713134283663e-245 1.9976409910803726e-37 0.650000000000001 3.907515836818899e-255 8.901689454688838e-102 7.482794871490858e-21
122.9060636039109 0.35000000000000014 4.060097940584015e-37 2.1206331861955652e-50 8.042466136300909e-92 2.9789827966838324e-252 3.6113196228505203e-203 9.75651945557114e-243 4.060097940584441e-37 0.650000000000001 5.937458758894396e-253 7.275638014473602e-101 1.147320677176654e-20
